gps_millis,timestamp,mean_consistency_error,max_consistency_error,rms_consistency_error,spoofing_alert
1387198581000.0,2023-12-21 12:56:21,1.1487195405377977,5.085520173605929,1.5405040476315823,False
1387198582000.0,2023-12-21 12:56:22,0.8567097030032086,2.7650194105682075,1.1057827922234638,False
1387198583000.0,2023-12-21 12:56:23,0.8876931616020177,3.375882786640233,1.1597170813425401,False
1387198584000.0,2023-12-21 12:56:24,0.8821514555486765,3.632753064702751,1.2435684402981821,False
1387198585000.0,2023-12-21 12:56:25,1.0165829902854724,3.693386080336026,1.3942727161075361,False
1387198586000.0,2023-12-21 12:56:26,0.7980736783366456,3.2557010110068347,1.0922083313967919,False
1387198587000.0,2023-12-21 12:56:27,0.7291337750640439,2.2648914462436665,0.967908142482315,False
1387198588000.0,2023-12-21 12:56:28,0.7751881778917552,3.013562805449837,1.0745391189525926,False
1387198589000.0,2023-12-21 12:56:29,0.7839720988004069,3.003259103041273,1.1037319112686945,False
1387198590000.0,2023-12-21 12:56:30,0.9455516929620102,3.7683083918104785,1.3367595325060042,False
1387198591000.0,2023-12-21 12:56:31,0.7067452340095447,2.590335765616583,0.9513137408614343,False
1387198592000.0,2023-12-21 12:56:32,1.0832808061317019,3.564995956211824,1.4370212077496298,False
1387198593000.0,2023-12-21 12:56:33,0.895171475364705,3.0226252938386438,1.1734654928246948,False
1387198594000.0,2023-12-21 12:56:34,0.9266320578718914,2.983374900903172,1.1643850941013467,False
1387198595000.0,2023-12-21 12:56:35,0.8631930976982741,2.518623328660933,1.0224682933419462,False
1387198596000.0,2023-12-21 12:56:36,1.0566060522744336,3.814848652907777,1.2942179721987783,False
1387198597000.0,2023-12-21 12:56:37,0.9999883555832905,3.5324904841457965,1.2099154247718524,False
1387198598000.0,2023-12-21 12:56:38,0.945329854407941,2.9151332947919144,1.1357692701334945,False
1387198599000.0,2023-12-21 12:56:39,1.0153461560659864,3.6728969823862343,1.2366157954824588,False
1387198600000.0,2023-12-21 12:56:40,1.0543865001805912,3.6303678921047435,1.2610190440454239,False
1387198601000.0,2023-12-21 12:56:41,1.0376805939125904,3.7075164076264713,1.3150999521867721,False
1387198602000.0,2023-12-21 12:56:42,0.9820654041279517,3.783878091026118,1.2205942926284183,False
1387198603000.0,2023-12-21 12:56:43,0.9516648036824582,2.660067998470595,1.181869521232541,False
1387198604000.0,2023-12-21 12:56:44,0.7464759766603486,2.358043684563892,0.9310925099701561,False
1387198605000.0,2023-12-21 12:56:45,0.9123857352663537,3.0160072924494443,1.178605763754428,False
1387198606000.0,2023-12-21 12:56:46,0.8903682303113217,3.0890677977821355,1.1826829589633259,False
1387198607000.0,2023-12-21 12:56:47,0.9094715099258107,3.6991500753421036,1.2190163703139039,False
1387198608000.0,2023-12-21 12:56:48,0.8677561805475021,2.4252462528649517,1.0943810681539496,False
1387198609000.0,2023-12-21 12:56:49,0.9146374974373802,3.0327013500077697,1.1748913693166672,False
1387198610000.0,2023-12-21 12:56:50,0.9012435269723933,3.6771001572365094,1.1852025480377384,False
1387198611000.0,2023-12-21 12:56:51,0.9061737419967898,3.6371963939033733,1.249419550665466,False
1387198612000.0,2023-12-21 12:56:52,0.8855210151627324,3.355383583709923,1.1470954725177154,False
1387198613000.0,2023-12-21 12:56:53,0.8773562570659388,3.126188072334358,1.1205474491837029,False
1387198614000.0,2023-12-21 12:56:54,0.8214069331427362,2.553006897443936,1.0551088620451325,False
1387198615000.0,2023-12-21 12:56:55,0.9004691506871012,2.8256950362846,1.134430859993206,False
1387198616000.0,2023-12-21 12:56:56,0.8181347369605267,2.508747797083373,1.0362320558622105,False
1387198617000.0,2023-12-21 12:56:57,0.9485946543079119,3.446441864596892,1.2189491238905974,False
1387198618000.0,2023-12-21 12:56:58,0.8439266342124754,3.0893419024377806,1.077035656125976,False
1387198619000.0,2023-12-21 12:56:59,0.922429663798712,3.701699470148469,1.245353792911531,False
1387198620000.0,2023-12-21 12:57:00,0.8969698671192988,3.398002482035679,1.2122382237078524,False
1387198621000.0,2023-12-21 12:57:01,0.8963807054857944,3.7084531628383246,1.1467876182605612,False
1387198622000.0,2023-12-21 12:57:02,0.8557379730312477,3.0378213578392774,1.1467006140772635,False
1387198623000.0,2023-12-21 12:57:03,0.872199369249695,3.8648305676501877,1.1850744794952952,False
1387198624000.0,2023-12-21 12:57:04,0.8700608159462806,3.4255781997023433,1.165217761613705,False
1387198625000.0,2023-12-21 12:57:05,0.8296608345137958,2.745233922315066,1.071396153439083,False
1387198626000.0,2023-12-21 12:57:06,0.831948586146899,3.072349736708773,1.096749185251728,False
1387198627000.0,2023-12-21 12:57:07,0.9139650365555255,3.420609651455649,1.2123274624734985,False
1387198628000.0,2023-12-21 12:57:08,0.865950547750448,2.764691048003243,1.1397821598946798,False
1387198629000.0,2023-12-21 12:57:09,0.7157091400115962,2.55323628813062,0.9797489219320002,False
1387198630000.0,2023-12-21 12:57:10,0.8547196953141265,3.5834667380465532,1.1792016165806627,False
1387198631000.0,2023-12-21 12:57:11,0.8717797294396961,3.1149195834824894,1.1759860046203972,False
1387198632000.0,2023-12-21 12:57:12,0.9502208105779049,3.5168414988699936,1.3068900343975975,False
1387198633000.0,2023-12-21 12:57:13,0.8149821547500588,3.224291314101343,1.082778700014179,False
1387198634000.0,2023-12-21 12:57:14,0.9600261130059734,2.768601801248792,1.1697451573427073,False
1387198635000.0,2023-12-21 12:57:15,0.8560137296844061,3.082246927975504,1.1102826643445616,False
1387198636000.0,2023-12-21 12:57:16,0.8252026539451234,3.193733653851673,1.0990404570974321,False
1387198637000.0,2023-12-21 12:57:17,0.8521552109784216,3.170509401399215,1.1061017975145613,False
1387198638000.0,2023-12-21 12:57:18,1.0388489636460982,3.8891392432798284,1.414957037032077,False
1387198639000.0,2023-12-21 12:57:19,1.0648945045081362,3.7096576008749267,1.4450992158672296,False
1387198640000.0,2023-12-21 12:57:20,0.7311321245650467,2.3162987749065636,0.9436037618008224,False
1387198641000.0,2023-12-21 12:57:21,0.9458315460534242,3.148021129644519,1.2334101897947671,False
1387198642000.0,2023-12-21 12:57:22,0.7645584524119636,3.149410583770134,1.04655233915106,False
1387198643000.0,2023-12-21 12:57:23,0.9927254384774178,3.5827155849603827,1.375390022336769,True
1387198644000.0,2023-12-21 12:57:24,0.7808822830596502,3.351184893594052,1.0240859497664114,True
1387198645000.0,2023-12-21 12:57:25,1.747068596084769,17.03416123102849,3.143970553855292,True
1387198646000.0,2023-12-21 12:57:26,1.184510213047641,4.881522052671784,1.636185318854341,True
1387198647000.0,2023-12-21 12:57:27,13.423086194788596,364.89170080516726,67.76815291276925,True
1387198648000.0,2023-12-21 12:57:28,14.372869256497456,321.68488337304495,60.26310378430903,True
1387198649000.0,2023-12-21 12:57:29,12.433246698619248,349.68488337304495,61.85985029531699,True
1387198650000.0,2023-12-21 12:57:30,12.030482536731478,335.68488337304495,57.907464445824615,True
1387198651000.0,2023-12-21 12:57:31,3.823366442791761,42.86642087209907,10.302047839147818,True
1387198652000.0,2023-12-21 12:57:32,3.1033470374468037,49.13357912790093,9.452654050716427,True
1387198653000.0,2023-12-21 12:57:33,2.0618357910096794,29.13357912790093,5.51845376279235,True
1387198654000.0,2023-12-21 12:57:34,1.2402656187336034,9.13357912790093,2.114958872665175,True
1387198655000.0,2023-12-21 12:57:35,1.1017946030647208,3.296550406573516,1.3258983590483024,True
1387198656000.0,2023-12-21 12:57:36,0.9841765027778758,3.4484580006958225,1.259584522682943,True
1387198657000.0,2023-12-21 12:57:37,3.1751660081315287,42.62770038797814,9.678351097318888,True
1387198658000.0,2023-12-21 12:57:38,1.5808286719865088,15.600451392953175,3.207345865435423,True
1387198659000.0,2023-12-21 12:57:39,83277.41797972568,1798769.321249976,360308.41934903787,True
1387198660000.0,2023-12-21 12:57:40,6.452381193859165,162.1485329695414,27.650644712842507,True
1387198661000.0,2023-12-21 12:57:41,2.563161349033408,25.482410002610436,5.324598377671887,True
1387198662000.0,2023-12-21 12:57:42,2.6833065751094765,30.517589997389564,6.30181437797601,True
1387198663000.0,2023-12-21 12:57:43,3.2229294451962094,38.14853296954141,8.766979861871167,True
1387198664000.0,2023-12-21 12:57:44,1.5215533499661982,12.517589997389564,3.1237307989249,True
1387198665000.0,2023-12-21 12:57:45,1.497272008742481,15.851467030458593,3.171563868957491,True
1387198666000.0,2023-12-21 12:57:46,5.331269940846966,146.06689347653128,24.137582759806925,True
1387198667000.0,2023-12-21 12:57:47,7.2342582999311595,192.06689347653128,32.23655199460554,True
1387198668000.0,2023-12-21 12:57:48,0.927028468278665,3.565246279631168,1.2532691144373782,True
1387198669000.0,2023-12-21 12:57:49,1.4730702249659258,12.662875735321222,2.6697047119076016,True
1387198670000.0,2023-12-21 12:57:50,1.4775507464291084,16.662875735321222,3.178874343866,True
1387198671000.0,2023-12-21 12:57:51,1.7288043671066784,26.377157274871024,4.795087339758037,True
1387198672000.0,2023-12-21 12:57:52,48619.57483192533,1798750.532699637,295712.76627853396,True
1387198673000.0,2023-12-21 12:57:53,6.13615085959264,142.37715727487102,24.313834679632503,True
1387198674000.0,2023-12-21 12:57:54,3.6177252943284,41.622842725128976,8.504703041727184,True
1387198675000.0,2023-12-21 12:57:55,5.647813540763938,90.29241520351513,17.115714815081976,True
1387198676000.0,2023-12-21 12:57:56,1.7813607266062486,14.272047703043071,3.278247475197112,True
1387198677000.0,2023-12-21 12:57:57,2.880348367460123,42.292415203515134,7.960000514433807,True
1387198678000.0,2023-12-21 12:57:58,1.5302724379867576,14.272047703043071,2.8625224300125542,True
1387198679000.0,2023-12-21 12:57:59,2.417208056808538,25.707584796484866,5.188316122329643,True
1387198680000.0,2023-12-21 12:58:00,1.3815884593521104,5.7279522969569285,1.78082396545616,True
1387198681000.0,2023-12-21 12:58:01,6.184837096936072,143.05093510654103,25.044814326302664,True
1387198682000.0,2023-12-21 12:58:02,1290259952075.8784,46449358274618.945,7741559712436.49,True
1387198683000.0,2023-12-21 12:58:03,9.259558098959616,109.53431610924588,24.90571922301804,True
1387198684000.0,2023-12-21 12:58:04,8.093532267549007,148.46568389075412,27.36473717933952,True
1387198685000.0,2023-12-21 12:58:05,4.832118358489501,73.05093510654103,15.940998146649118,True
1387198686000.0,2023-12-21 12:58:06,3.205387210534065,59.37348424973826,10.506478449513116,True
1387198687000.0,2023-12-21 12:58:07,6.165642742899538,111.40636028954776,21.41341398295387,True
1387198688000.0,2023-12-21 12:58:08,31563.213101744554,1199154.5539515654,194528.55663730827,True
1387198689000.0,2023-12-21 12:58:09,31560.63298311552,1199153.4460484346,194528.37650715068,True
1387198690000.0,2023-12-21 12:58:10,4.568963642383608,59.72842654958677,11.398047421966425,True
1387198691000.0,2023-12-21 12:58:11,30754.487104516822,1199166.646874205,192020.34287114043,True
1387198692000.0,2023-12-21 12:58:12,76878.00638027159,1798757.8226553393,346170.8811111486,True
1387198693000.0,2023-12-21 12:58:13,47339.21770631908,1798762.1773446607,291797.75686576753,True
1387198694000.0,2023-12-21 12:58:14,2444703618972.3467,46449370857562.695,10656216021994.793,True
1387198695000.0,2023-12-21 12:58:15,5.513578622370532,90.69332681393821,18.24603696902239,True
1387198696000.0,2023-12-21 12:58:16,5.533553348657133,91.04079511607885,18.317142221977992,True
1387198697000.0,2023-12-21 12:58:17,5.448952634070009,90.81226035943719,18.03537192167192,True
1387198698000.0,2023-12-21 12:58:18,5.403032657910419,90.76812486403718,18.019998310346054,True
1387198699000.0,2023-12-21 12:58:19,5.201144229089511,90.8064588647129,18.0077954626503,True
1387198700000.0,2023-12-21 12:58:20,5.7829435327768435,90.72398936863716,18.27531672278428,True
1387198701000.0,2023-12-21 12:58:21,8.628211226194066,94.85694202150262,23.984979801114516,True
1387198702000.0,2023-12-21 12:58:22,9.789399400092451,158.85694202150262,31.366465794930313,True
1387198703000.0,2023-12-21 12:58:23,10.379832305611416,172.85694202150262,33.78384796321861,True
1387198704000.0,2023-12-21 12:58:24,5.774112335319945,90.7553546068813,18.43445771867673,True
1387198705000.0,2023-12-21 12:58:25,5.9298008433065945,90.83084953322343,18.56780654785416,True
1387198706000.0,2023-12-21 12:58:26,7.073644807447715,90.94118246442143,19.53722451871227,True
1387198707000.0,2023-12-21 12:58:27,7.266290902348688,90.9841623067182,21.467626379237508,True
1387198708000.0,2023-12-21 12:58:28,48622.35379464127,1798762.1057467402,295714.6693128768,True
1387198709000.0,2023-12-21 12:58:29,6.150917281040865,91.08404209426884,19.121124277054616,True
1387198710000.0,2023-12-21 12:58:30,6.185496819933714,91.08637082238138,19.087566082342388,True
1387198711000.0,2023-12-21 12:58:31,6.007516164016817,91.17812038709518,18.83301157263455,True
1387198712000.0,2023-12-21 12:58:32,7.930326965391277,90.96557313293197,22.567080565315674,True
1387198713000.0,2023-12-21 12:58:33,48620.597798589966,1798742.8277802158,295711.4998859047,True
1387198714000.0,2023-12-21 12:58:34,12.673414185810767,247.4129563467103,45.26448678577752,True
1387198715000.0,2023-12-21 12:58:35,6.726048939677414,91.01668319806558,20.0511085650278,True
1387198716000.0,2023-12-21 12:58:36,49971.0594906238,1798759.0291309918,299793.1720906116,True
1387198717000.0,2023-12-21 12:58:37,5.648385554146488,91.10030834724455,18.979203135981493,True
1387198718000.0,2023-12-21 12:58:38,5.567832976764542,91.28149036316363,19.02318443054898,True
1387198719000.0,2023-12-21 12:58:39,47346.317838545714,1798767.535365124,291798.62738499016,True
1387198720000.0,2023-12-21 12:58:40,6.424941785021859,91.32563166586566,19.04644919826182,True
1387198721000.0,2023-12-21 12:58:41,7.9557715472279025,102.74914737431129,24.87858133199454,True
1387198722000.0,2023-12-21 12:58:42,6.4642542985340565,91.22458461060774,19.82070218753281,True
1387198723000.0,2023-12-21 12:58:43,5.787472406244918,91.5867744233851,18.44502411177098,True
1387198724000.0,2023-12-21 12:58:44,97438.76032536277,2098536.3003780837,437016.0112725106,True
1387198725000.0,2023-12-21 12:58:45,7.13896051050074,102.10821194258571,22.065848822539845,True
1387198726000.0,2023-12-21 12:58:46,7.870673313534077,103.13517523291965,23.185490665833086,True
1387198727000.0,2023-12-21 12:58:47,10.044678903915832,167.37089983948727,33.54383243735306,True
1387198728000.0,2023-12-21 12:58:48,10.71137435430898,169.37089983948727,34.367702709188876,True
1387198729000.0,2023-12-21 12:58:49,5.782483260688598,91.41092351072618,18.674246161088323,True
1387198730000.0,2023-12-21 12:58:50,9.972528585419518,152.81224964787168,31.598078254262653,True
1387198731000.0,2023-12-21 12:58:51,6.338017435567009,91.31633417532153,19.143159278354982,True
1387198732000.0,2023-12-21 12:58:52,7.346578061102353,91.35699109680777,20.656825246311044,True
1387198733000.0,2023-12-21 12:58:53,13.84504170962958,175.54632681909823,39.665642172417,True
1387198734000.0,2023-12-21 12:58:54,20.680612210344805,391.5695853283569,70.94909102550072,True
1387198735000.0,2023-12-21 12:58:55,15.816720596191916,371.5695853283569,63.10903060752868,True
1387198736000.0,2023-12-21 12:58:56,12.975086987292906,261.5695853283569,46.89959149904408,True
1387198737000.0,2023-12-21 12:58:57,7.134459076115128,91.55327209799528,21.281031544433326,True
1387198738000.0,2023-12-21 12:58:58,10.162745643757953,157.29507970423163,31.29843951726555,True
1387198739000.0,2023-12-21 12:58:59,6.294776231280136,91.78556417904797,18.898998868776143,True
1387198740000.0,2023-12-21 12:59:00,5.699016029714263,91.59856905380055,18.583214604429045,True
1387198741000.0,2023-12-21 12:59:01,5.41854746516683,91.54630914286572,18.502900475889135,True
1387198742000.0,2023-12-21 12:59:02,56723.48386622069,2098552.4986684113,344999.90610132914,True
1387198743000.0,2023-12-21 12:59:03,49971.37683256442,1798771.8283667145,299795.3053151461,True
1387198744000.0,2023-12-21 12:59:04,5.6529683430958,91.52307993476045,19.03534202490607,True
1387198745000.0,2023-12-21 12:59:05,7.10628584406076,91.61715822758678,20.15032982896735,True
1387198746000.0,2023-12-21 12:59:06,6.485803983938844,91.63690305447626,19.6458438679278,True
1387198747000.0,2023-12-21 12:59:07,5.46099908846857,91.5405018408394,18.365311076117965,True
1387198748000.0,2023-12-21 12:59:08,47341.59053085129,1798754.4958812385,291796.51118012704,True
1387198749000.0,2023-12-21 12:59:09,4.568918086996536,91.63690305447626,16.58713967900346,True
1387198750000.0,2023-12-21 12:59:10,4.006165057515087,91.67639270825522,15.56353360792762,True
1387198751000.0,2023-12-21 12:59:11,5.3894395408045845,91.74607452526901,18.53598278902203,True
1387198752000.0,2023-12-21 12:59:12,4.926907706482354,91.89707018525529,16.237658332375982,True
1387198753000.0,2023-12-21 12:59:13,56721.88185213087,2098552.3475798345,344999.88110358495,True
1387198754000.0,2023-12-21 12:59:14,4.816007029608797,91.8064704663427,16.27602004214328,True
1387198755000.0,2023-12-21 12:59:15,4.441852641125665,91.88313266039212,15.705256737226614,True
1387198756000.0,2023-12-21 12:59:16,11.058418055611048,109.13408965150961,29.015270621351107,True
1387198757000.0,2023-12-21 12:59:17,6.808094236589835,91.87848681877107,20.12285087786521,True
1387198758000.0,2023-12-21 12:59:18,5.586327163445668,91.94468425456905,18.738434660372963,True
1387198759000.0,2023-12-21 12:59:19,3.9722142259920097,92.03179959226584,15.47219390828285,True
1387198760000.0,2023-12-21 12:59:20,3.913529767060671,92.02134644861847,15.431999615342377,True
1387198761000.0,2023-12-21 12:59:21,8.11695792503014,155.19545269258924,29.75630993997244,True
1387198762000.0,2023-12-21 12:59:22,13.479290019866916,203.19545269258924,45.77715658927178,True
1387198763000.0,2023-12-21 12:59:23,5.415923822645652,92.04225273591321,16.703723593088657,True
1387198764000.0,2023-12-21 12:59:24,6.345440010514729,92.09335118644277,19.20723500881789,True
1387198765000.0,2023-12-21 12:59:25,4.973215496708447,92.21182014777965,16.146715578774995,True
1387198766000.0,2023-12-21 12:59:26,4.186243698087582,92.28151357939748,15.479405205578331,True
1387198767000.0,2023-12-21 12:59:27,6.524573304555972,92.25015414845538,20.13205017172309,True
1387198768000.0,2023-12-21 12:59:28,15.071079737360979,391.38312452679287,64.70984372210053,True
1387198769000.0,2023-12-21 12:59:29,14.873784180880824,369.38312452679287,62.383222547887186,True
1387198770000.0,2023-12-21 12:59:30,13.435939205003814,361.38312452679287,60.54673683858568,True
1387198771000.0,2023-12-21 12:59:31,7690.091470329584,299600.82973088283,47974.536895248566,True
1387198772000.0,2023-12-21 12:59:32,53818.84343665663,2098551.8298530513,336037.2317563828,True
1387198773000.0,2023-12-21 12:59:33,9.86463742617119,191.63480682087425,35.46174292127649,True
1387198774000.0,2023-12-21 12:59:34,8112.652064730702,299975.6348068209,49315.6934597482,True
1387198775000.0,2023-12-21 12:59:35,5.639633945551869,92.40695130316594,18.182869502332576,True
1387198776000.0,2023-12-21 12:59:36,4.775626218351728,92.51148273963965,15.839385022395204,True
1387198777000.0,2023-12-21 12:59:37,5.404316299053297,92.39185231789752,18.715824503346553,True
1387198778000.0,2023-12-21 12:59:38,4.691932814846578,92.40578984276068,16.642087809010523,True
1387198779000.0,2023-12-21 12:59:39,4.872479908247604,92.6148527157081,17.07696847839716,True
1387198780000.0,2023-12-21 12:59:40,48618.8223705543,1798768.0423308983,295715.64495320554,True
1387198781000.0,2023-12-21 12:59:41,3.6502963632867926,92.50799255112183,15.691530988004553,True
1387198782000.0,2023-12-21 12:59:42,4.734181349472837,92.59742500232711,16.987809460336045,True
1387198783000.0,2023-12-21 12:59:43,8.250321877308401,155.86077514440592,30.269011610958866,True
1387198784000.0,2023-12-21 12:59:44,1255388118197.5293,46449358274629.35,7636227461332.791,True
1387198785000.0,2023-12-21 12:59:45,7.123371284961034,92.74842066231339,21.643487179497686,True
1387198786000.0,2023-12-21 12:59:46,46129.00764120177,1798752.776002207,288030.9618722568,True
1387198787000.0,2023-12-21 12:59:47,7.503589569460507,92.79836345973972,21.173315512922557,True
1387198788000.0,2023-12-21 12:59:48,9.723224554644574,104.30165990937138,26.984605267373748,True
1387198789000.0,2023-12-21 12:59:49,9.385341679615957,124.07509696788321,27.922081385552364,True
1387198790000.0,2023-12-21 12:59:50,47342.42654319474,1798762.8425306592,291797.86526004813,True
1387198791000.0,2023-12-21 12:59:51,13.3087304261675,178.950369792708,37.794913090662895,True
1387198792000.0,2023-12-21 12:59:52,7.0876411447573515,92.79139469730815,21.35617903147647,True
1387198793000.0,2023-12-21 12:59:53,6.572343295728583,92.82275412825025,20.060183745479012,True
1387198794000.0,2023-12-21 12:59:54,5.5002756414299965,92.78210301406604,19.008195013124308,True
1387198795000.0,2023-12-21 12:59:55,7.704309448690867,92.97257671322721,23.197777924155588,True
1387198796000.0,2023-12-21 12:59:56,1191009186520.8445,46449358274082.734,7437849985859.917,True
1387198797000.0,2023-12-21 12:59:57,18.00738196532764,477.2655443110439,79.72900734195954,True
1387198798000.0,2023-12-21 12:59:58,18.897729115215807,477.2655443110439,80.8274365206896,True
1387198799000.0,2023-12-21 12:59:59,18.69085071343505,477.2655443110439,80.81570826482121,True
1387198800000.0,2023-12-21 13:00:00,17.863607745357974,477.2655443110439,79.7357498083549,True
1387198801000.0,2023-12-21 13:00:01,55242.4862146093,2098541.0379959703,340428.31882093695,True
1387198802000.0,2023-12-21 13:00:02,55242.70162864524,2098546.9620040297,340429.27982473356,True
1387198803000.0,2023-12-21 13:00:03,58298.257266401015,2098536.8753857063,349756.1464474126,True
1387198804000.0,2023-12-21 13:00:04,59963.89859828809,2098543.1246142937,354718.5306562676,True
1387198805000.0,2023-12-21 13:00:05,5.747584505341057,93.09104567456409,19.922404679636035,True
1387198806000.0,2023-12-21 13:00:06,61727.70569451079,2098540.991537554,359896.81148009637,True
1387198807000.0,2023-12-21 13:00:07,61727.78527017247,2098551.008462446,359898.5293688787,True
1387198808000.0,2023-12-21 13:00:08,1366157843042.9287,46449366663260.99,7966000663514.877,True
1387198809000.0,2023-12-21 13:00:09,48620.165262012146,1798745.035553738,295711.86290087504,True
1387198810000.0,2023-12-21 13:00:10,24984.692727179085,899189.618742692,149864.93805242618,True
1387198811000.0,2023-12-21 13:00:11,5.9851596080497425,93.03761849592198,19.82335896754125,True
1387198812000.0,2023-12-21 13:00:12,6.335276428909259,93.23274965130825,20.298106779114093,True
1387198813000.0,2023-12-21 13:00:13,47345.87343819752,1798741.2518641239,291794.3644166019,True
1387198814000.0,2023-12-21 13:00:14,24984.090260177483,899214.3945982428,149869.067075095,True
1387198815000.0,2023-12-21 13:00:15,59964.14165852465,2098550.734543624,354719.81698036636,True
1387198816000.0,2023-12-21 13:00:16,6.167027903106405,93.4859480196557,20.489616659271093,True
1387198817000.0,2023-12-21 13:00:17,5.980476273414947,93.3012758152188,20.366908008481833,True
1387198818000.0,2023-12-21 13:00:18,6.5973656978371435,93.56376586680834,20.81617740338152,True
1387198819000.0,2023-12-21 13:00:19,48622.739379038205,1798746.145538218,295712.0457288606,True
1387198820000.0,2023-12-21 13:00:20,1255388401563.1096,46449370857565.36,7636229529954.72,True
1387198821000.0,2023-12-21 13:00:21,9.508064310294202,114.0368284303873,27.544783685858537,True
1387198822000.0,2023-12-21 13:00:22,11.779217327423746,114.17968806023471,31.291987771988193,True
1387198823000.0,2023-12-21 13:00:23,11.684463307382822,114.4154645225032,32.24285789262456,True
1387198824000.0,2023-12-21 13:00:24,9.296284065293474,114.28305803630316,27.00101868122568,True
1387198825000.0,2023-12-21 13:00:25,9.03010663971997,114.65240244517695,27.09949009361906,True
1387198826000.0,2023-12-21 13:00:26,8.707499727897257,114.91256957595596,26.958588781511775,True
1387198827000.0,2023-12-21 13:00:27,8.632463993462318,114.96599675459808,26.98069970491048,True
1387198828000.0,2023-12-21 13:00:28,46130.23733373755,1798734.9702912518,288028.11125649617,True
1387198829000.0,2023-12-21 13:00:29,8.514440277772017,115.24590871226657,26.692175432288142,True
1387198830000.0,2023-12-21 13:00:30,10.702338133490041,115.2354555686192,29.495997044423376,True
1387198831000.0,2023-12-21 13:00:31,53819.5666488664,2098545.8157098577,336036.268555811,True
1387198832000.0,2023-12-21 13:00:32,1161234166590.3584,46449366663261.81,7344289726410.135,True
1387198833000.0,2023-12-21 13:00:33,8.740113083759201,115.68610220586142,27.123591103260868,True
1387198834000.0,2023-12-21 13:00:34,8.676980510079224,115.70003973072458,27.437904560566025,True
1387198835000.0,2023-12-21 13:00:35,9.218582783597698,115.75811275098775,27.823868339555656,True
1387198836000.0,2023-12-21 13:00:36,31566.03105831319,1199184.0484032345,194533.34242756615,True
1387198837000.0,2023-12-21 13:00:37,8.676153686877578,116.13442592229312,27.86470609602332,True
1387198838000.0,2023-12-21 13:00:38,8.90530088451041,116.36787946375107,27.946930831374992,True
1387198839000.0,2023-12-21 13:00:39,8.69542181733575,116.53861414332479,27.966767174022202,True
1387198840000.0,2023-12-21 13:00:40,8.813260862233921,116.67915085236167,28.006887060670728,True
1387198841000.0,2023-12-21 13:00:41,9.40217142823424,116.74419263505642,27.769816174545337,True
1387198842000.0,2023-12-21 13:00:42,53818.22880017079,2098545.9454159485,336036.2890421245,True
1387198843000.0,2023-12-21 13:00:43,53818.46417122068,2098542.0545840515,336035.66605007974,True
1387198844000.0,2023-12-21 13:00:44,8.992794233035365,117.0531411028565,27.241980457633144,True
1387198845000.0,2023-12-21 13:00:45,9.438271456780127,117.20993825756707,27.31321009163217,True
1387198846000.0,2023-12-21 13:00:46,55233.344726735704,2098549.9918801724,340429.7631004555,True
1387198847000.0,2023-12-21 13:00:47,53819.331610286885,2098554.0081198276,336037.5802675802,True
1387198848000.0,2023-12-21 13:00:48,10.11240619473876,117.50611066090926,28.314648652352886,True
1387198849000.0,2023-12-21 13:00:49,10.57278270855484,117.75814756885143,29.054093588628348,True
1387198850000.0,2023-12-21 13:00:50,1255388288206.2117,46449366663261.99,7636228840415.494,True
1387198851000.0,2023-12-21 13:00:51,10.65168293549771,117.82086643073565,29.632244746944718,True
1387198852000.0,2023-12-21 13:00:52,11.865376296903856,117.98114796666201,31.655736320004806,True
1387198853000.0,2023-12-21 13:00:53,14.448636803941971,193.3920614923802,41.27532937884138,True
1387198854000.0,2023-12-21 13:00:54,13.572268923853835,191.3920614923802,40.59123842985161,True
1387198855000.0,2023-12-21 13:00:55,13.270328293405706,176.01625676098894,38.885787308133175,True
1387198856000.0,2023-12-21 13:00:56,8.923203452592645,118.5281958175411,27.079897520483122,True
1387198857000.0,2023-12-21 13:00:57,9.692182174421212,118.72912846765168,28.06914731306322,True
1387198858000.0,2023-12-21 13:00:58,9.292346516462825,118.77210250264642,27.841628970539244,True
1387198859000.0,2023-12-21 13:00:59,8.895111198025738,118.93702988019383,28.09401690874949,True
1387198860000.0,2023-12-21 13:01:00,9.103433711194596,119.15886881759916,28.506075759464306,True
1387198861000.0,2023-12-21 13:01:01,58301.7550956778,2098534.46334018,349755.74505672074,True
1387198862000.0,2023-12-21 13:01:02,1222351754309.7583,46449366663262.46,7535082270738.302,True
1387198863000.0,2023-12-21 13:01:03,13.50466168150362,158.3688496932068,38.47627567153183,True
1387198864000.0,2023-12-21 13:01:04,9.348174177845738,119.70707812888351,29.014079867888952,True
1387198865000.0,2023-12-21 13:01:05,11.860728334301479,121.17914879852351,34.555769349384235,True
1387198866000.0,2023-12-21 13:01:06,58301.925998397506,2098542.6748188906,349757.11364400614,True
1387198867000.0,2023-12-21 13:01:07,56725.946317349575,2098533.3251811094,344996.75464488706,True
1387198868000.0,2023-12-21 13:01:08,9.113237476720169,120.07990691897308,28.677675660599,True
1387198869000.0,2023-12-21 13:01:09,9.25506991247451,120.16469352855731,28.778616061056454,True
1387198870000.0,2023-12-21 13:01:10,9.098052510756778,120.47248053595213,28.767808697282142,True
1387198871000.0,2023-12-21 13:01:11,58301.84627918251,2098538.7445065146,349756.4586010072,True
1387198872000.0,2023-12-21 13:01:12,59968.1828655928,2098557.2554934854,354720.9198601531,True
