gps_millis,x_rx_wls_m,y_rx_wls_m,z_rx_wls_m,b_rx_wls_m,lat_rx_wls_deg,lon_rx_wls_deg,alt_rx_wls_m
1387168340007.0,-1271330.5676582975,5641594.329036536,2685686.1630898505,2141967.6732693175,25.057689013936688,102.69944305730628,1939.3834215686763
1387168341007.0,-1271330.6355725918,5641594.2588018775,2685686.342346715,2142060.9977829037,25.057690684228547,102.69944386668067,1939.4107993621924
1387168342007.0,-1271330.925730852,5641594.289361437,2685686.4923369237,2142154.4573971224,25.057691552681458,102.69944660454003,1939.55911481883
1387168343007.0,-1271341.363797907,5641601.993447173,2685690.1259006425,2142257.6867336496,25.05768376097894,102.6995307099729,1949.9850083405986
1387168344007.0,-1271340.9952236305,5641601.773875973,2685689.9815213904,2142350.599353899,25.0576837090587,102.69952762589534,1949.6564190971014
1387168345007.0,-1271340.6107078465,5641601.456575766,2685689.999333384,2142443.56517192,25.057685360891014,102.69952460059899,1949.306982958487
1387168346007.0,-1271331.1632415866,5641594.231312569,2685686.722666338,2142527.7099341634,25.05769345256193,102.69944902654606,1939.652666733695
1387168347007.0,-1271331.2881475505,5641594.101349107,2685686.828281803,2142621.0192897264,25.057694695639018,102.69945051684417,1939.6074212433862
1387168348007.0,-1271330.9780265156,5641593.88133009,2685686.7681053886,2142714.0097250477,25.05769528465198,102.69944799869116,1939.3257398715875
1387168349007.0,-1271331.1107273716,5641594.0542104915,2685686.722092909,2142807.38601786,25.05769415236253,102.69944890472351,1939.4854570612315
1387168350007.0,-1271330.755260223,5641594.009334011,2685686.485638171,2142900.3573005493,25.05769268529939,102.6994455668275,1939.2748630367396
1387168351007.0,-1271330.5056550321,5641594.048478362,2685686.273402899,2142993.406747618,25.057691013995242,102.69944306910146,1939.1698596814483
1387168352007.0,-1271329.565313479,5641593.901720499,2685685.7548007206,2143085.8965680883,25.05768811163535,102.69943430021475,1938.6332575245033
1387168353007.0,-1271328.756126753,5641593.620546922,2685685.301878772,2143178.4681104515,25.057686137221157,102.6994270917182,1938.0318060363204
1387168354007.0,-1271328.1463377061,5641593.611343307,2685684.9022809803,2143271.2290489716,25.057683417101515,102.69942121806805,1937.732993821353
1387168355007.0,-1271327.7292873617,5641593.582603601,2685684.550850387,2143364.0966208465,25.05768100165481,102.69941724981427,1937.4757005785123
1387168356007.0,-1271327.519355702,5641593.6254096,2685684.3477088455,2143457.1819345653,25.057679357703858,102.69941512756273,1937.385685532727
1387168357007.0,-1271335.9440502885,5641600.361851995,2685686.9853306664,2143558.5839861557,25.05766872377499,102.69948188114444,1946.1336800305337
1387168358007.0,-1271335.725788791,5641600.423610542,2685686.8220143346,2143651.670914435,25.05766734173933,102.69947963710776,1946.0756218875085
1387168359007.0,-1271335.4981275112,5641600.248514776,2685686.687831784,2143744.6596086193,25.057667088937944,102.6994778180985,1945.81871773719
1387168360007.0,-1271335.534361257,5641600.145210962,2685686.7185187396,2143837.920674661,25.057667694555338,102.69947839330169,1945.747638673149
1387168361007.0,-1271335.9633120256,5641600.108040918,2685687.021544733,2143931.553502496,25.05766995003608,102.69948262012163,1945.9285555313293
1387168362007.0,-1271336.331089699,5641600.061715579,2685687.2463508565,2144025.0932256333,25.05767165158773,102.69948627563657,1946.0560707922969
1387168363007.0,-1271336.2397051947,5641599.762655656,2685687.2553633824,2144118.2093217894,25.057672917160975,102.6994860437581,1945.7774034356364
1387168364007.0,-1271336.4842164384,5641599.522702989,2685687.5573246027,2144211.622189453,25.057676075031374,102.6994889296158,1945.7419356226678
1387168365007.0,-1271336.9972263991,5641599.3545352,2685687.9959511445,2144305.2984486115,25.057679856901427,102.69949425419675,1945.8812582368066
1387168366007.0,-1271337.7354880571,5641599.12318106,2685688.58438439,2144399.1249859305,25.05768490981185,102.6995018934858,1946.0730477389736
1387168367007.0,-1271338.9549813808,5641604.421324919,2685689.0995866475,2144495.7148320293,25.057668341814097,102.6995021404627,1951.2161900251485
1387168368007.0,-1271239.4449202223,5642356.354256312,2685711.368888388,2144730.1176438876,25.055130518802585,102.69690294462951,2605.3412288303944
1387168369007.0,-1271327.2936872116,5641610.117782473,2685685.73407388,2144681.4808620573,25.057629386035536,102.69937702567412,1952.502573866289
1387168370007.0,-1271319.6716850742,5641597.4938084055,2685678.6428915565,2144753.4806264862,25.057624889195065,102.69933085327244,1936.8252863981404
1387168371007.0,-1271351.6396000306,5641532.449454023,2685698.4305310505,2144857.8710649624,25.05800233056391,102.6997814995825,1894.0913566570314
1387168372007.0,-1271385.5596999105,5641661.888534178,2685811.9256187268,2145075.5101871146,25.05841902384842,102.69982741083247,2063.3035231923072
1387168373007.0,-1271414.5715432374,5641944.978042112,2685881.1355162375,2145275.3384306272,25.057904897334424,102.69949123790923,2348.5651638263216
1387168374007.0,-1271362.0124195688,5641651.106131074,2685834.80276905,2145275.3903173753,25.05866603731993,102.6996233108375,2058.7750275511503
1387168375007.0,-1271384.4961516936,5641698.869441465,2685818.4350784305,2145376.0213042246,25.058335241198886,102.69973658523249,2098.5293182124724
1387168376007.0,-1271356.0112664017,5641590.928192174,2685705.6736792116,2145343.8009713595,25.057839819210663,102.69969638030271,1949.7084235434459
1387168377007.0,-1271345.0818453585,5641495.973236736,2685719.185100238,2145382.089309648,25.058313528884327,102.69979756684913,1869.3410944174261
1387168378007.0,-1271336.451331494,5641632.751051112,2685746.1995590306,2145571.611291358,25.058031616435077,102.69941623954232,1999.9368650473705
1387168379007.0,-1271343.7932429872,5641707.7754961895,2685718.9476765217,2145664.970227726,25.0575229175767,102.69932379650106,2056.1575690807936
1387168380007.0,-1271314.7382375915,5641662.57610381,2685742.063700468,2145760.0625122194,25.057904840588815,102.69914142266624,2020.2181517697727
1387168381007.0,-1271282.538338055,5641545.87567478,2685614.9246767582,2145711.86908836,25.057327641575384,102.69908437685099,1856.827903153358
1387168382007.0,-1271282.8769836968,5641546.233927244,2685615.9573952556,2145805.953580181,25.05733446409521,102.69908686967236,1857.649320023307
1387168383007.0,-1271327.9477331836,5641594.504020077,2685683.5986328963,2145974.0102978223,25.057669597770595,102.6994173542509,1937.9301853150168
1387168384007.0,-1071298.2080238143,5185759.077624398,2157351.6735038506,1554646.009221713,22.316936087793216,101.6722308662801,-657215.7852133398
1387168385007.0,-968478.8441755433,5237600.846425641,2174088.815620018,1575528.8784160877,22.35361135250785,100.47616938083112,-622062.0515274479
1387168386007.0,-1027191.6979100992,5224577.464888229,2227721.745953208,1587683.9537836288,22.855391838365566,101.12291735573088,-603100.9859802853
1387168387007.0,-1023808.1894963516,5225299.80744907,2224704.148166514,1587066.7015460988,22.827417860089067,101.0856936439881,-604219.6754394415
1387168388007.0,-1113474.9973079762,5584339.912144335,2611923.026949884,2017730.8380437056,24.789345599981775,101.27645519891955,-109675.60662043239
1387168389007.0,-1347806.6423665658,5418671.238788585,2799127.2225950058,2148943.043165875,26.782097049768666,103.96794230378933,-127730.22947063555
1387168390007.0,-1347744.6824838184,5418515.027112575,2799065.374443172,2148931.092142966,26.782279728295677,103.96771222662625,-127906.7803360452
1387168391007.0,-1347691.3956719344,5418371.167165922,2799018.473905855,2148935.9220353942,26.78252689066946,103.96753791096216,-128064.02608267339
1387168392007.0,-1347632.6532232908,5418220.899161656,2798963.143857229,2148931.295271051,26.78273602552185,103.96732512768114,-128231.7971060765
1387168393007.0,5.275841871541795e+18,9.934343210958316e+18,-2.542005997438334e+18,-1.153202432972135e+19,-12.734305023584081,62.02852345158155,1.1532019640006367e+19
1387168394007.0,5.275841871541795e+18,9.934343210958318e+18,-2.542005997438334e+18,-1.1532024329721348e+19,-12.734305023584078,62.02852345158155,1.153201964000637e+19
1387168395007.0,5.275841871541795e+18,9.934343210958318e+18,-2.5420059974383334e+18,-1.1532024329721348e+19,-12.734305023584076,62.02852345158155,1.153201964000637e+19
1387168396007.0,5.275841871541794e+18,9.934343210958318e+18,-2.5420059974383334e+18,-1.1532024329721348e+19,-12.734305023584076,62.02852345158156,1.153201964000637e+19
1387168397007.0,5.275841871541795e+18,9.934343210958318e+18,-2.5420059974383334e+18,-1.1532024329721348e+19,-12.734305023584076,62.02852345158155,1.153201964000637e+19
1387168398007.0,5.275841871541795e+18,9.934343210958318e+18,-2.5420059974383334e+18,-1.1532024329721346e+19,-12.734305023584076,62.02852345158155,1.153201964000637e+19
1387168399007.0,5.275841568965594e+18,9.934342641211177e+18,-2.542005851651076e+18,-1.153202499109725e+19,-12.734305023584076,62.02852345158156,1.1532018978630466e+19
1387168400007.0,5.275841568965594e+18,9.934342641211177e+18,-2.542005851651076e+18,-1.153202499109725e+19,-12.734305023584076,62.02852345158156,1.1532018978630466e+19
1387168401007.0,5.275841568965594e+18,9.934342641211177e+18,-2.5420058516510766e+18,-1.153202499109725e+19,-12.734305023584078,62.02852345158156,1.1532018978630466e+19
1387168402007.0,5.275841568965593e+18,9.93434264121118e+18,-2.542005851651077e+18,-1.153202499109725e+19,-12.734305023584078,62.02852345158156,1.1532018978630468e+19
1387168403007.0,5.275841335156515e+18,9.934342200951656e+18,-2.542005738997193e+18,-1.1532025502160876e+19,-12.734305023584078,62.02852345158158,1.1532018467566842e+19
1387168404007.0,5.275841374404196e+18,9.934342274854541e+18,-2.5420057579075103e+18,-1.1532025416372664e+19,-12.73430502358408,62.02852345158156,1.153201855335505e+19
1387168405007.0,5.275841374404197e+18,9.934342274854541e+18,-2.5420057579075103e+18,-1.1532025416372664e+19,-12.73430502358408,62.02852345158156,1.153201855335505e+19
1387168406007.0,5.275841374404197e+18,9.934342274854541e+18,-2.5420057579075103e+18,-1.1532025416372662e+19,-12.73430502358408,62.02852345158156,1.153201855335505e+19
1387168407007.0,5.275841374404197e+18,9.934342274854541e+18,-2.5420057579075103e+18,-1.1532025416372662e+19,-12.73430502358408,62.02852345158156,1.153201855335505e+19
1387168408007.0,5.275841374404198e+18,9.934342274854541e+18,-2.5420057579075103e+18,-1.1532025416372662e+19,-12.734305023584078,62.02852345158156,1.1532018553355053e+19
1387168409007.0,5.275841374404199e+18,9.934342274854541e+18,-2.5420057579075103e+18,-1.153202541637266e+19,-12.734305023584078,62.02852345158155,1.1532018553355053e+19
1387168410007.0,5.275841603349215e+18,9.934342705955099e+18,-2.5420058682177925e+18,-1.1532024915940979e+19,-12.73430502358408,62.02852345158156,1.1532019053786735e+19
1387168411007.0,5.275841603349215e+18,9.934342705955099e+18,-2.5420058682177925e+18,-1.1532024915940979e+19,-12.73430502358408,62.02852345158156,1.1532019053786735e+19
1387168412007.0,5.275841603349215e+18,9.934342705955099e+18,-2.5420058682177925e+18,-1.1532024915940979e+19,-12.73430502358408,62.02852345158156,1.1532019053786735e+19
1387168413007.0,5.275841603349216e+18,9.934342705955099e+18,-2.5420058682177925e+18,-1.1532024915940979e+19,-12.73430502358408,62.02852345158155,1.1532019053786735e+19
1387168414007.0,5.275841603349217e+18,9.9343427059551e+18,-2.5420058682177925e+18,-1.1532024915940979e+19,-12.734305023584076,62.02852345158155,1.1532019053786737e+19
1387168415007.0,5.275841603349217e+18,9.9343427059551e+18,-2.5420058682177925e+18,-1.1532024915940979e+19,-12.734305023584076,62.02852345158155,1.1532019053786737e+19
1387168416007.0,5.275841603349218e+18,9.9343427059551e+18,-2.5420058682177925e+18,-1.1532024915940979e+19,-12.734305023584076,62.02852345158155,1.1532019053786739e+19
1387168417007.0,5.275841603349219e+18,9.9343427059551e+18,-2.5420058682177925e+18,-1.1532024915940977e+19,-12.734305023584076,62.02852345158155,1.1532019053786739e+19
1387168418007.0,5.275841568965632e+18,9.934342641211242e+18,-2.5420058516510935e+18,-1.1532024991097172e+19,-12.734305023584076,62.028523451581535,1.1532018978630543e+19
1387168419007.0,5.275841603349219e+18,9.9343427059551e+18,-2.542005868217793e+18,-1.1532024915940977e+19,-12.734305023584078,62.02852345158155,1.1532019053786739e+19
1387168420007.0,5.27584160334922e+18,9.9343427059551e+18,-2.542005868217793e+18,-1.1532024915940975e+19,-12.734305023584078,62.028523451581535,1.1532019053786739e+19
1387168421007.0,5.27584160334922e+18,9.9343427059551e+18,-2.542005868217793e+18,-1.1532024915940975e+19,-12.734305023584078,62.028523451581535,1.1532019053786739e+19
1387168422007.0,5.27584160334922e+18,9.9343427059551e+18,-2.5420058682177935e+18,-1.1532024915940975e+19,-12.73430502358408,62.028523451581535,1.153201905378674e+19
1387168423007.0,5.27584160334922e+18,9.9343427059551e+18,-2.5420058682177935e+18,-1.1532024915940973e+19,-12.73430502358408,62.028523451581535,1.153201905378674e+19
1387168424007.0,5.275841603349221e+18,9.9343427059551e+18,-2.5420058682177935e+18,-1.1532024915940973e+19,-12.73430502358408,62.028523451581535,1.153201905378674e+19
1387168425007.0,5.275841603349221e+18,9.9343427059551e+18,-2.5420058682177935e+18,-1.1532024915940973e+19,-12.73430502358408,62.028523451581535,1.153201905378674e+19
1387168426007.0,5.275841603349221e+18,9.934342705955103e+18,-2.542005868217794e+18,-1.1532024915940973e+19,-12.73430502358408,62.028523451581535,1.1532019053786743e+19
1387168427007.0,5.275841603349221e+18,9.934342705955103e+18,-2.542005868217794e+18,-1.1532024915940973e+19,-12.73430502358408,62.028523451581535,1.1532019053786743e+19
1387168428007.0,5.275841603349221e+18,9.934342705955103e+18,-2.542005868217794e+18,-1.153202491594097e+19,-12.73430502358408,62.028523451581535,1.1532019053786743e+19
1387168429007.0,5.275841603349221e+18,9.934342705955103e+18,-2.542005868217794e+18,-1.153202491594097e+19,-12.73430502358408,62.028523451581535,1.1532019053786743e+19
1387168434039.0,5.275841603351417e+18,9.934342705959236e+18,-2.5420058682188513e+18,-1.1532024915936172e+19,-12.734305023584078,62.028523451581535,1.153201905379154e+19
1387168435039.0,5.275841636057869e+18,9.93434276754507e+18,-2.542005883977473e+18,-1.1532024844445886e+19,-12.734305023584078,62.028523451581535,1.1532019125281827e+19
1387168461039.0,5.275841374406613e+18,9.934342274859078e+18,-2.542005757908671e+18,-1.1532025416367395e+19,-12.734305023584076,62.028523451581535,1.153201855336032e+19
1387168467039.0,5.27584160335176e+18,9.93434270595988e+18,-2.542005868219016e+18,-1.1532024915935427e+19,-12.734305023584076,62.028523451581535,1.1532019053792289e+19
1387168468039.0,5.275841603351942e+18,9.934342705960223e+18,-2.542005868219104e+18,-1.1532024915935027e+19,-12.73430502358408,62.028523451581535,1.1532019053792686e+19
1387168469039.0,5.275841897709156e+18,9.934343260231117e+18,-2.54200601004629e+18,-1.1532024272524313e+19,-12.73430502358408,62.028523451581535,1.1532019697203399e+19
1387168470039.0,5.275841844037203e+18,9.93434315916751e+18,-2.542005984186071e+18,-1.1532024389841326e+19,-12.734305023584083,62.028523451581535,1.1532019579886383e+19
1387168471039.0,5.275841815082701e+18,9.934343104646552e+18,-2.5420059702352133e+18,-1.1532024453130541e+19,-12.734305023584081,62.028523451581535,1.1532019516597168e+19
1387168472039.0,5.27584189770963e+18,9.934343260232008e+18,-2.542006010046518e+18,-1.1532024272523276e+19,-12.734305023584078,62.02852345158152,1.1532019697204433e+19
1387168473039.0,5.275841815082702e+18,9.93434310464655e+18,-2.542005970235213e+18,-1.153202445313054e+19,-12.734305023584078,62.02852345158152,1.1532019516597168e+19
1387168474039.0,5.275841844037556e+18,9.934343159168174e+18,-2.54200598418624e+18,-1.1532024389840554e+19,-12.734305023584078,62.02852345158152,1.1532019579887153e+19
1387168475039.0,5.275841844037597e+18,9.93434315916825e+18,-2.5420059841862595e+18,-1.1532024389840466e+19,-12.734305023584078,62.02852345158152,1.1532019579887241e+19
1387168476039.0,5.275841871544655e+18,9.93434321096369e+18,-2.5420059974397097e+18,-1.1532024329715098e+19,-12.73430502358408,62.02852345158152,1.153201964001261e+19
1387168477039.0,5.275841636058349e+18,9.934342767545967e+18,-2.542005883977703e+18,-1.1532024844444836e+19,-12.734305023584076,62.02852345158152,1.153201912528287e+19
1387168478039.0,5.275841568968148e+18,9.93434264121597e+18,-2.542005851652304e+18,-1.1532024991091671e+19,-12.734305023584076,62.02852345158151,1.1532018978636034e+19
1387168479039.0,5.275841568968148e+18,9.93434264121597e+18,-2.542005851652304e+18,-1.1532024991091671e+19,-12.734305023584076,62.02852345158151,1.1532018978636034e+19
1387168480039.0,5.275841568968148e+18,9.93434264121597e+18,-2.542005851652304e+18,-1.1532024991091671e+19,-12.734305023584076,62.02852345158151,1.1532018978636034e+19
1387168481039.0,5.275841568968148e+18,9.934342641215971e+18,-2.5420058516523044e+18,-1.1532024991091671e+19,-12.73430502358408,62.02852345158152,1.1532018978636034e+19
1387168482039.0,5.275841568968148e+18,9.934342641215971e+18,-2.5420058516523044e+18,-1.1532024991091671e+19,-12.73430502358408,62.02852345158152,1.1532018978636034e+19
1387168483039.0,5.275841293898591e+18,9.934342123263492e+18,-2.5420057191182976e+18,-1.1532025592343114e+19,-12.73430502358408,62.02852345158152,1.1532018377384593e+19
1387168484039.0,5.275841335159172e+18,9.934342200956641e+18,-2.5420057389984696e+18,-1.1532025502155076e+19,-12.734305023584078,62.02852345158152,1.1532018467572634e+19
1387168485039.0,5.275841335159172e+18,9.934342200956641e+18,-2.5420057389984696e+18,-1.1532025502155076e+19,-12.734305023584078,62.02852345158152,1.1532018467572634e+19
1387168486039.0,5.275841293898592e+18,9.934342123263492e+18,-2.5420057191182976e+18,-1.1532025592343112e+19,-12.734305023584076,62.02852345158152,1.1532018377384595e+19
1387168487039.0,5.27584133515892e+18,9.934342200956166e+18,-2.542005738998348e+18,-1.1532025502155626e+19,-12.734305023584076,62.02852345158152,1.153201846757208e+19
1387168488039.0,5.275841293898592e+18,9.934342123263494e+18,-2.5420057191182976e+18,-1.153202559234311e+19,-12.734305023584076,62.02852345158152,1.1532018377384598e+19
1387168489039.0,5.275841335158939e+18,9.9343422009562e+18,-2.542005738998357e+18,-1.1532025502155583e+19,-12.734305023584076,62.02852345158152,1.1532018467572122e+19
1387168490039.0,5.275841532774785e+18,9.934342573064327e+18,-2.5420058342136187e+18,-1.1532025070203703e+19,-12.734305023584076,62.02852345158152,1.1532018899524002e+19
1387168491039.0,5.275841603351786e+18,9.934342705959924e+18,-2.542005868219028e+18,-1.1532024915935363e+19,-12.73430502358408,62.02852345158151,1.153201905379234e+19
1387168492039.0,5.27584156896816e+18,9.934342641215992e+18,-2.54200585165231e+18,-1.1532024991091644e+19,-12.73430502358408,62.02852345158151,1.1532018978636059e+19
1387168493039.0,5.275841603351788e+18,9.934342705959924e+18,-2.542005868219028e+18,-1.1532024915935363e+19,-12.734305023584078,62.02852345158151,1.1532019053792342e+19
1387168494039.0,5.275841532774786e+18,9.934342573064327e+18,-2.542005834213619e+18,-1.1532025070203701e+19,-12.73430502358408,62.02852345158151,1.1532018899524002e+19
1387168495039.0,5.275841335158972e+18,9.93434220095626e+18,-2.5420057389983724e+18,-1.1532025502155512e+19,-12.734305023584076,62.02852345158151,1.1532018467572191e+19
1387168496039.0,5.275841335159054e+18,9.934342200956416e+18,-2.5420057389984123e+18,-1.1532025502155332e+19,-12.734305023584078,62.02852345158151,1.1532018467572371e+19
1387168497039.0,5.275841374406616e+18,9.934342274859076e+18,-2.5420057579086715e+18,-1.1532025416367383e+19,-12.73430502358408,62.02852345158151,1.1532018553360318e+19
1387168498039.0,5.27584141178535e+18,9.934342345242757e+18,-2.542005775918492e+18,-1.1532025334664346e+19,-12.73430502358408,62.02852345158151,1.1532018635063355e+19
1387168499039.0,5.275841374406616e+18,9.934342274859076e+18,-2.5420057579086715e+18,-1.153202541636738e+19,-12.73430502358408,62.02852345158151,1.1532018553360318e+19
1387168500039.0,5.275841374406721e+18,9.934342274859272e+18,-2.5420057579087217e+18,-1.1532025416367151e+19,-12.734305023584078,62.02852345158151,1.1532018553360548e+19
1387168501039.0,5.275841335158989e+18,9.934342200956293e+18,-2.5420057389983805e+18,-1.153202550215547e+19,-12.734305023584076,62.02852345158151,1.153201846757223e+19
1387168502039.0,5.275841411785534e+18,9.934342345243103e+18,-2.5420057759185807e+18,-1.1532025334663942e+19,-12.734305023584078,62.02852345158151,1.1532018635063759e+19
1387168503039.0,5.27584133515899e+18,9.934342200956293e+18,-2.5420057389983805e+18,-1.153202550215547e+19,-12.734305023584076,62.02852345158151,1.153201846757223e+19
1387168504039.0,5.275841374406618e+18,9.934342274859078e+18,-2.5420057579086715e+18,-1.1532025416367378e+19,-12.734305023584076,62.02852345158151,1.1532018553360323e+19
1387168505039.0,5.275841447425812e+18,9.934342412353294e+18,-2.542005793090778e+18,-1.1532025256760855e+19,-12.734305023584074,62.02852345158151,1.153201871296685e+19
1387168506039.0,5.275841411785424e+18,9.934342345242894e+18,-2.542005775918527e+18,-1.1532025334664188e+19,-12.734305023584076,62.02852345158151,1.1532018635063515e+19
1387168507039.0,5.275841481445963e+18,9.934342476412805e+18,-2.542005809482366e+18,-1.1532025182399066e+19,-12.734305023584074,62.02852345158151,1.153201878732864e+19
1387168508039.0,5.275841411785424e+18,9.934342345242896e+18,-2.542005775918527e+18,-1.1532025334664188e+19,-12.734305023584076,62.02852345158151,1.1532018635063517e+19
1387168509039.0,5.275841411785424e+18,9.934342345242896e+18,-2.542005775918527e+18,-1.1532025334664188e+19,-12.734305023584076,62.02852345158151,1.1532018635063517e+19
1387168510039.0,5.275841447425697e+18,9.934342412353075e+18,-2.542005793090722e+18,-1.153202525676111e+19,-12.734305023584074,62.02852345158151,1.1532018712966597e+19
1387168511039.0,5.275841411785425e+18,9.934342345242896e+18,-2.542005775918527e+18,-1.1532025334664186e+19,-12.734305023584076,62.02852345158151,1.1532018635063517e+19
1387168512039.0,5.27584144742561e+18,9.934342412352913e+18,-2.5420057930906803e+18,-1.1532025256761299e+19,-12.734305023584074,62.02852345158151,1.1532018712966406e+19
1387168513039.0,5.27584111275522e+18,9.934341782172822e+18,-2.5420056318398013e+18,-1.1532025988289196e+19,-12.734305023584074,62.02852345158151,1.153201798143851e+19
1387168514039.0,5.27584115636379e+18,9.934341864287205e+18,-2.5420056528512814e+18,-1.1532025892968884e+19,-12.734305023584074,62.02852345158151,1.153201807675882e+19
1387168515039.0,5.275841197944192e+18,9.934341942582573e+18,-2.542005672885549e+18,-1.1532025802081778e+19,-12.734305023584072,62.02852345158151,1.1532018167645927e+19
1387168516039.0,5.275841197944208e+18,9.934341942582606e+18,-2.542005672885558e+18,-1.153202580208174e+19,-12.734305023584074,62.02852345158152,1.1532018167645966e+19
1387168517039.0,5.27584115636379e+18,9.934341864287207e+18,-2.542005652851282e+18,-1.1532025892968884e+19,-12.734305023584074,62.02852345158152,1.1532018076758823e+19
1387168518039.0,5.27584115636379e+18,9.934341864287207e+18,-2.542005652851282e+18,-1.1532025892968882e+19,-12.734305023584074,62.02852345158152,1.1532018076758823e+19
1387168519039.0,5.275841197944208e+18,9.934341942582606e+18,-2.542005672885558e+18,-1.1532025802081739e+19,-12.734305023584074,62.02852345158152,1.1532018167645966e+19
1387168520039.0,5.27584123763438e+18,9.934342017318695e+18,-2.5420056920090757e+18,-1.1532025715326325e+19,-12.734305023584074,62.02852345158152,1.1532018254401378e+19
1387168521039.0,5.275841197944025e+18,9.934341942582262e+18,-2.54200567288547e+18,-1.1532025802082138e+19,-12.734305023584074,62.02852345158152,1.1532018167645567e+19
1387168522039.0,5.275841112755295e+18,9.934341782172965e+18,-2.5420056318398387e+18,-1.1532025988289028e+19,-12.734305023584076,62.02852345158152,1.1532017981438675e+19
1387168523039.0,5.275841156363791e+18,9.934341864287207e+18,-2.542005652851283e+18,-1.153202589296888e+19,-12.734305023584078,62.02852345158151,1.1532018076758823e+19
1387168637039.0,5.275841018829364e+18,9.93434160531163e+18,-2.542005586584449e+18,-1.1532026193593833e+19,-12.734305023584078,62.02852345158151,1.153201777613387e+19
1387168638039.0,5.275842050339688e+18,9.934343547632462e+18,-2.5420060835867274e+18,-1.1532023938902053e+19,-12.73430502358408,62.02852345158151,1.1532020030825652e+19
1387168639039.0,5.275842421011876e+18,9.93434424560348e+18,-2.542006262183991e+18,-1.1532023128680851e+19,-12.734305023584078,62.02852345158151,1.1532020841046854e+19
1387168640039.0,5.27584294431408e+18,9.934345230974882e+18,-2.542006514321446e+18,-1.1532021984838513e+19,-12.73430502358408,62.02852345158151,1.153202198488919e+19
1387168641039.0,5.275842944314221e+18,9.934345230975146e+18,-2.542006514321514e+18,-1.1532021984838205e+19,-12.734305023584081,62.02852345158151,1.1532021984889498e+19
1387168641989.0,5.275842944310792e+18,9.93434523096869e+18,-2.542006514319862e+18,-1.1532021984845701e+19,-12.73430502358408,62.02852345158151,1.1532021984882004e+19
1387168642989.0,5.275842944310758e+18,9.934345230968627e+18,-2.542006514319846e+18,-1.1532021984845775e+19,-12.734305023584081,62.02852345158151,1.153202198488193e+19
1387168643989.0,5.275842944310759e+18,9.934345230968627e+18,-2.542006514319846e+18,-1.1532021984845775e+19,-12.73430502358408,62.02852345158151,1.1532021984881932e+19
1387168644989.0,5.275842944310693e+18,9.934345230968502e+18,-2.5420065143198136e+18,-1.1532021984845922e+19,-12.73430502358408,62.02852345158151,1.1532021984881787e+19
1387168645989.0,5.27584294431071e+18,9.934345230968533e+18,-2.542006514319822e+18,-1.1532021984845885e+19,-12.734305023584081,62.0285234515815,1.1532021984881822e+19
1387168646989.0,5.275842944310694e+18,9.934345230968502e+18,-2.5420065143198136e+18,-1.1532021984845922e+19,-12.73430502358408,62.0285234515815,1.1532021984881787e+19
1387168647989.0,5.275842944310694e+18,9.934345230968502e+18,-2.5420065143198136e+18,-1.1532021984845922e+19,-12.73430502358408,62.0285234515815,1.1532021984881787e+19
1387168648989.0,5.275842944310646e+18,9.934345230968412e+18,-2.5420065143197906e+18,-1.1532021984846027e+19,-12.734305023584078,62.0285234515815,1.1532021984881682e+19
1387168649989.0,5.275842944310646e+18,9.934345230968412e+18,-2.5420065143197906e+18,-1.1532021984846027e+19,-12.734305023584078,62.0285234515815,1.1532021984881682e+19
1387168650989.0,5.275842944310646e+18,9.934345230968412e+18,-2.5420065143197906e+18,-1.1532021984846027e+19,-12.734305023584078,62.0285234515815,1.1532021984881682e+19
1387168651989.0,5.275842944310646e+18,9.934345230968412e+18,-2.5420065143197906e+18,-1.1532021984846027e+19,-12.734305023584078,62.0285234515815,1.1532021984881682e+19
1387168652989.0,5.275842944310647e+18,9.934345230968412e+18,-2.5420065143197906e+18,-1.1532021984846027e+19,-12.734305023584078,62.0285234515815,1.1532021984881682e+19
1387168653989.0,5.275842944310648e+18,9.934345230968412e+18,-2.5420065143197906e+18,-1.1532021984846027e+19,-12.734305023584078,62.0285234515815,1.1532021984881682e+19
1387168654989.0,5.275842944310544e+18,9.934345230968218e+18,-2.542006514319741e+18,-1.1532021984846252e+19,-12.734305023584078,62.0285234515815,1.1532021984881457e+19
1387168655989.0,5.275842944310605e+18,9.93434523096833e+18,-2.54200651431977e+18,-1.153202198484612e+19,-12.73430502358408,62.028523451581485,1.1532021984881588e+19
1387168656989.0,5.275842944310605e+18,9.93434523096833e+18,-2.54200651431977e+18,-1.153202198484612e+19,-12.73430502358408,62.028523451581485,1.1532021984881588e+19
1387168657989.0,5.275842944310605e+18,9.93434523096833e+18,-2.54200651431977e+18,-1.1532021984846119e+19,-12.73430502358408,62.028523451581485,1.1532021984881588e+19
1387168658989.0,5.275842944310605e+18,9.93434523096833e+18,-2.5420065143197706e+18,-1.1532021984846119e+19,-12.734305023584083,62.028523451581485,1.1532021984881588e+19
1387168659989.0,5.275842944310605e+18,9.93434523096833e+18,-2.5420065143197706e+18,-1.1532021984846119e+19,-12.734305023584083,62.028523451581485,1.1532021984881588e+19
1387168660989.0,5.275842944310605e+18,9.93434523096833e+18,-2.5420065143197706e+18,-1.1532021984846119e+19,-12.734305023584083,62.028523451581485,1.1532021984881588e+19
